uptime;angle;pulse_us;done
19781685;65;1222;0
19791738;56;1122;0
19802181;64;1211;0
19811965;85;1444;0
19821790;67;1244;0
19832663;72;1300;0
19841722;66;1233;0
19862142;73;1311;0
19871803;67;1244;0
19881827;60;1166;0
19891805;67;1244;0
19902272;50;1055;0
19911975;64;1211;0
19921838;103;1644;0
19931782;68;1255;0
19942556;50;1055;0
19951655;65;1222;0
19971787;84;1433;0
19981699;66;1233;0
19991755;98;1588;0
20001672;68;1255;0
20012404;50;1055;0
20021708;65;1222;0
20031732;72;1300;0
20041795;66;1233;0
20062071;67;1244;0
20071855;88;1477;0
20081765;68;1255;0
20092723;100;1611;0
20101705;71;1288;0
20122190;50;1055;0
20131728;64;1211;0
20141772;79;1377;0
20151689;66;1233;0
20161942;125;1888;0
20171704;72;1300;0
20181735;50;1055;0
20191671;66;1233;0
20201730;115;1777;0
20211885;70;1277;0
20222205;51;1066;0
20231688;69;1266;0
20242542;101;1622;0
20251707;72;1300;0
20272147;64;1211;0
20281683;69;1266;0
20291295;73;1311;0
20301687;71;1288;0
20311918;50;1055;0
20321704;67;1244;0
20332163;85;1444;0
20341731;69;1266;0
20351756;83;1422;0
20361884;70;1277;0
20371747;50;1055;0
20381801;65;1222;0
20392679;56;1122;0
20401679;64;1211;0
20421737;103;1644;0
20432141;68;1255;0
20441726;59;1155;0
20502068;67;1244;0
20511825;105;1666;0
20521776;70;1277;0
20533190;49;1044;0
20541705;65;1222;0
20561929;50;1055;0
20571698;65;1222;0
20581747;100;1611;0
20591701;68;1255;0
20611859;69;1266;0
20621733;51;1066;0
20631792;67;1244;0
20642289;84;1433;0
20651776;68;1255;0
20662099;66;1233;0
20671786;68;1255;0
20681860;93;1533;0
20691783;71;1288;0
20701840;50;1055;0
20712101;65;1222;0
20721835;119;1822;0
20731784;69;1266;0
20743014;50;1055;0
20751704;67;1244;0
20771761;87;1466;0
20781681;69;1266;0
20791756;50;1055;0
20801700;66;1233;0
20811907;75;1333;0
20821699;67;1244;0
20831784;63;1200;0
20841708;67;1244;0
20852145;109;1711;0
20861904;70;1277;0
20871744;50;1055;0
20881796;65;1222;0
20892661;116;1788;0
20901674;70;1277;0
20921813;50;1055;0
20931677;68;1255;0
20941722;57;1133;0
20952108;66;1233;0
20961940;64;1211;0
20971795;66;1233;0
20982539;50;1055;0
20991671;65;1222;0
21011943;130;1944;0
21021699;71;1288;0
21031720;51;1066;0
21041708;69;1266;0
21052192;81;1400;0
21061851;69;1266;0
21071747;50;1055;0
21081821;68;1255;0
21091806;67;1244;0
21101778;68;1255;0
21112143;50;1055;0
21121770;65;1222;0
21131830;134;1988;0
21141774;71;1288;0
21152283;50;1055;0
21162037;65;1222;0
21171844;70;1277;0
21181773;64;1211;0
21192652;80;1388;0
21201685;67;1244;0
21221722;53;1088;0
21231679;65;1222;0
21241763;77;1355;0
21251704;67;1244;0
21262328;107;1688;0
21271726;70;1277;0
21281736;55;1111;0
21291695;69;1266;0
21301703;86;1455;0
21311967;71;1288;0
21321767;73;1311;0
21331852;71;1288;0
21342536;55;1111;0
21351694;69;1266;0
21371817;78;1366;0
21381689;70;1277;0
21391714;50;1055;0
21401700;68;1255;0
21411981;83;1422;0
21421693;69;1266;0
21431720;74;1322;0
21441697;70;1277;0
21451724;60;1166;0
21461869;68;1255;0
21472142;50;1055;0
21482071;65;1222;0
21491801;79;1377;0
21552949;66;1233;0
21562295;121;1844;0
21572277;71;1288;0
21582567;50;1055;0
21591673;65;1222;0
21612116;100;1611;0
21621769;69;1266;0
21631823;92;1522;0
21641790;71;1288;0
21651838;73;1311;0
21661991;71;1288;0
21671860;50;1055;0
21682280;68;1255;0
21691875;50;1055;0
21701782;66;1233;0
21712899;51;1066;0
21721692;65;1222;0
21741885;71;1288;0
21751759;65;1222;0
21762014;97;1577;0
21771808;68;1255;0
21782228;60;1166;0
21791778;67;1244;0
21801885;62;1188;0
21811791;67;1244;0
21821887;97;1577;0
21831769;70;1277;0
21842596;50;1055;0
21851714;67;1244;0
21871764;83;1422;0
21881673;68;1255;0
21892117;76;1344;0
21901697;69;1266;0
21911756;50;1055;0
21921706;66;1233;0
21931815;54;1100;0
21941710;64;1211;0
21951738;110;1722;0
21961807;69;1266;0
21971780;53;1088;0
21981787;67;1244;0
21993071;61;1177;0
22001682;66;1233;0
22021792;60;1166;0
22031681;66;1233;0
22041722;83;1422;0
22051691;67;1244;0
22061762;75;1333;0
22071701;68;1255;0
22081309;66;1233;0
22091674;67;1244;0
22102231;59;1155;0
22111716;67;1244;0
22121755;74;1322;0
22131808;68;1255;0
22142924;105;1666;0
22151685;71;1288;0
22171749;50;1055;0
22182080;66;1233;0
22191745;90;1500;0
22202601;68;1255;0
22212289;103;1644;0
22221803;71;1288;0
22232663;49;1044;0
22241679;65;1222;0
22261916;122;1855;0
22271817;71;1288;0
22281839;51;1066;0
22291774;68;1255;0
