uptime;angle;pulse_us;done
18591243;104;1655;0
18601243;70;1277;0
18611370;61;1177;0
18621262;69;1266;0
18631295;51;1066;0
18642259;135;2000;0
18672359;85;1444;0
18681244;135;2000;0
18741350;109;1711;0
18751759;135;2000;0
18831245;129;1933;0
18841338;135;2000;0
18951766;121;1844;0
18961373;135;2000;0
18971568;125;1888;0
18981342;135;2000;0
19011476;115;1777;0
19021526;135;2000;0
19052549;103;1644;0
19061245;135;2000;0
19101355;124;1877;0
19111343;135;2000;0
19121540;96;1566;0
19131344;133;1977;0
19141344;135;2000;0
19161708;128;1922;0
19171536;135;2000;0
19181362;95;1555;0
19191354;132;1966;0
19202047;125;1888;0
19211357;130;1944;0
19231230;101;1622;0
19241250;129;1933;0
19251246;135;2000;0
19261238;133;1977;0
19271856;111;1733;0
19281249;131;1955;0
19291257;115;1777;0
19301242;129;1933;0
19311251;130;1944;0
19321441;129;1933;0
19331259;82;1411;0
19341354;124;1877;0
19352237;135;2000;0
19361245;128;1922;0
19381643;108;1700;0
19391254;126;1900;0
19451465;118;1811;0
19452991;123;1866;0
19461377;135;2000;0
19471387;126;1900;0
19482497;123;1866;0
19491241;125;1888;0
19511406;93;1533;0
19521230;123;1866;0
19531240;135;2000;0
19541228;125;1888;0
19551262;105;1666;0
19561409;123;1866;0
19571225;135;2000;0
19581336;126;1900;0
19591784;77;1355;0
19601354;121;1844;0
19632177;135;2000;0
19641267;123;1866;0
19661529;135;2000;0
19671247;124;1877;0
19681264;102;1633;0
19691251;123;1866;0
19701651;112;1744;0
19711431;121;1844;0
19721280;115;1777;0
19731346;121;1844;0
19742029;129;1933;0
19751242;123;1866;0
19771246;135;2000;0
19781236;125;1888;0
19791270;134;1988;0
19801671;126;1900;0
19811466;107;1688;0
19821341;125;1888;0
19832176;118;1811;0
19841267;124;1877;0
19861629;117;1800;0
19871363;123;1866;0
19881370;132;1966;0
19891345;125;1888;0
19901752;135;2000;0
19911531;126;1900;0
19921342;87;1466;0
19931343;122;1855;0
19942062;135;2000;0
19951225;125;1888;0
19971248;106;1677;0
19981244;124;1877;0
19991264;90;1500;0
20001236;120;1833;0
20011828;135;2000;0
20021264;125;1888;0
20031253;118;1811;0
20041349;124;1877;0
20051380;126;1900;0
20061624;125;1888;0
20071359;102;1633;0
20081330;122;1855;0
20092225;90;1500;0
20101269;119;1822;0
20121626;135;2000;0
20131280;126;1900;0
20141279;111;1733;0
20151252;124;1877;0
20161450;67;1244;0
20171257;120;1833;0
20181264;135;2000;0
20191227;124;1877;0
20201261;73;1311;0
20211430;118;1811;0
20221671;135;2000;0
20231243;123;1866;0
20242071;91;1511;0
20251269;120;1833;0
20271736;124;1877;0
20281230;119;1822;0
20301235;121;1844;0
20311446;135;2000;0
20321257;123;1866;0
20331644;107;1688;0
20341267;123;1866;0
20351268;107;1688;0
20361417;120;1833;0
20371268;135;2000;0
20381346;125;1888;0
20392201;134;1988;0
20401235;126;1900;0
20421231;87;1466;0
20431664;122;1855;0
20441245;131;1955;0
20501582;123;1866;0
20511356;85;1444;0
20521338;120;1833;0
20532620;135;2000;0
20541264;123;1866;0
20561421;135;2000;0
20571252;125;1888;0
20581269;90;1500;0
20591254;122;1855;0
20601261;124;1877;0
20611407;123;1866;0
20621262;135;2000;0
20631346;125;1888;0
20641776;106;1677;0
20651338;122;1855;0
20661578;124;1877;0
20671336;122;1855;0
20681371;99;1600;0
20691348;121;1844;0
20701359;135;2000;0
20711637;125;1888;0
20721361;69;1266;0
20731341;119;1822;0
20742457;135;2000;0
20751249;123;1866;0
20771237;103;1644;0
20781221;121;1844;0
20791250;135;2000;0
20801245;124;1877;0
20811443;115;1777;0
20821252;123;1866;0
20831276;127;1911;0
20841241;123;1866;0
20851640;79;1377;0
20861432;118;1811;0
20871268;135;2000;0
20881362;125;1888;0
20892187;74;1322;0
20901237;120;1833;0
20921263;135;2000;0
20931228;122;1855;0
20941253;131;1955;0
20951642;122;1855;0
20961458;126;1900;0
20971354;124;1877;0
20982046;135;2000;0
20991239;125;1888;0
21011421;60;1166;0
21021251;119;1822;0
21031252;135;2000;0
21041252;121;1844;0
21051670;107;1688;0
21061413;119;1822;0
21071264;135;2000;0
21081355;122;1855;0
21091336;123;1866;0
21101345;122;1855;0
21111652;135;2000;0
21121334;125;1888;0
21131358;56;1122;0
21141339;119;1822;0
21151778;135;2000;0
21161586;125;1888;0
21171350;118;1811;0
21181341;124;1877;0
21192161;110;1722;0
21201241;123;1866;0
21221229;135;2000;0
21231241;125;1888;0
21241265;113;1755;0
21251258;123;1866;0
21261820;83;1422;0
21271264;120;1833;0
21281254;135;2000;0
21291241;121;1844;0
21301239;104;1655;0
21311519;119;1822;0
21321277;117;1800;0
21331374;119;1822;0
21342050;135;2000;0
21351247;121;1844;0
21371282;112;1744;0
21381231;120;1833;0
21391249;135;2000;0
21401266;122;1855;0
21411463;107;1688;0
21421256;121;1844;0
21431250;116;1788;0
21441247;120;1833;0
21451252;128;1922;0
21461414;120;1833;0
21471653;135;2000;0
21481663;125;1888;0
21491287;111;1733;0
21552484;124;1877;0
21561880;69;1266;0
21571810;119;1822;0
21582082;135;2000;0
21591228;125;1888;0
21611565;90;1500;0
21621334;121;1844;0
21631361;98;1588;0
21641346;119;1822;0
21651357;117;1800;0
21661535;119;1822;0
21671371;135;2000;0
21681776;122;1855;0
21691367;135;2000;0
21701334;124;1877;0
21712388;135;2000;0
21721248;127;1911;0
21741364;119;1822;0
21751321;125;1888;0
21761515;93;1533;0
21771359;122;1855;0
21781711;130;1944;0
21791337;123;1866;0
21801396;128;1922;0
21811332;123;1866;0
21821383;93;1533;0
21831327;120;1833;0
21842098;135;2000;0
21851250;123;1866;0
21871256;107;1688;0
21881233;122;1855;0
21891603;114;1766;0
21901239;121;1844;0
21911251;135;2000;0
21921256;124;1877;0
21931279;135;2000;0
21941263;126;1900;0
21951252;82;1411;0
21961349;123;1866;0
21971272;135;2000;0
21981338;123;1866;0
21992572;129;1933;0
22001248;124;1877;0
22021252;130;1944;0
22031231;124;1877;0
22041254;107;1688;0
22051236;123;1866;0
22061257;115;1777;0
22071248;122;1855;0
22091219;121;1844;0
22101658;131;1955;0
22111255;123;1866;0
22121266;116;1788;0
22131354;122;1855;0
22142518;85;1444;0
22151239;119;1822;0
22171247;133;1977;0
22181672;124;1877;0
22191271;100;1611;0
22202172;122;1855;0
22211877;87;1466;0
22221352;119;1822;0
22232184;135;2000;0
22241249;123;1866;0
22261390;68;1255;0
22271362;119;1822;0
22281367;135;2000;0
22291335;124;1877;0
22301752;135;2000;0
22311343;125;1888;0
22321367;108;1700;0
22331340;123;1866;0
22342099;132;1966;0
22351245;124;1877;0
22371226;100;1611;0
22381266;122;1855;0
22391251;108;1700;0
22401244;121;1844;0
22411632;135;2000;0
22421266;122;1855;0
