uptime;angle;pulse_us;done
30731757;51;1066;0
30742523;129;1933;0
30751775;56;1122;0
30762595;51;1066;0
30782623;129;1933;0
30791904;54;1100;0
30802924;51;1066;0
30822829;111;1733;0
30831808;55;1111;0
30842515;51;1066;0
30872086;55;1111;0
30902576;129;1933;0
30912185;51;1066;0
30942564;125;1888;0
30951882;47;1022;0
30982580;51;1066;0
31002609;129;1933;0
31012180;51;1066;0
31062583;126;1900;0
31072099;51;1066;0
31082660;129;1933;0
31091872;51;1066;0
31123102;125;1888;0
31131781;51;1066;0
31273565;125;1888;0
31281818;55;1111;0
31342601;125;1888;0
31351905;51;1066;0
31422822;73;1311;0
31431778;51;1066;0
31462503;133;1977;0
31472392;47;1022;0
31482534;65;1222;0
31491787;47;1022;0
31502667;51;1066;0
31531753;47;1022;0
31542521;105;1666;0
31551810;51;1066;0
31572067;47;1022;0
31582888;51;1066;0
31602601;88;1477;0
31611857;47;1022;0
31631782;51;1066;0
31642491;129;1933;0
31651752;51;1066;0
31682593;129;1933;0
31692151;51;1066;0
31702609;47;1022;0
31742509;129;1933;0
31751772;51;1066;0
31782606;129;1933;0
31792177;55;1111;0
31802604;51;1066;0
31902864;129;1933;0
31911878;51;1066;0
31982606;72;1300;0
31991868;51;1066;0
32002858;93;1533;0
32011865;51;1066;0
32062622;55;1111;0
32072183;51;1066;0
32082622;133;1977;0
32091883;47;1022;0
32268358;90;1500;0
