@20260609_103407_446_accel_adxl375.csv@uptime;ax;ay;az
@20260609_103407_446_accel_adxl375.csv@934441919;0.0;0.0;0.002
@20260609_103407_446_accel_adxl375.csv@934491931;0.0;0.0;-0.009
@20260609_103407_446_accel_adxl375.csv@934551319;0.0;0.0;0.029
@20260609_103407_446_accel_adxl375.csv@934601933;0.0;0.0;0.008
@20260609_103407_446_accel_adxl375.csv@934661423;0.0;0.0;0.043
@20260609_103407_446_accel_adxl375.csv@934711961;0.0;0.0;0.046
@20260609_103407_446_accel_adxl375.csv@934771313;0.0;0.0;0.031
@20260609_103407_446_accel_adxl375.csv@934821954;0.0;0.0;0.044
@20260609_103407_446_accel_adxl375.csv@934881401;0.0;0.0;-0.022
@20260609_103407_446_accel_adxl375.csv@934931981;0.0;0.0;0.025
@20260609_103407_446_accel_adxl375.csv@935007772;0.0;0.0;-0.042
@20260609_103407_446_accel_adxl375.csv@935051974;0.0;0.0;-0.039
@20260609_103407_446_accel_adxl375.csv@935111306;0.0;0.0;0.047
@20260609_103407_446_accel_adxl375.csv@935161962;0.0;0.0;0.002
@20260609_103407_446_accel_adxl375.csv@935221431;0.0;0.0;-0.012
@20260609_103407_446_accel_adxl375.csv@935271962;0.0;0.0;0.049
@20260609_103407_446_accel_adxl375.csv@935331307;0.0;0.0;-0.008
@20260609_103407_446_accel_adxl375.csv@935381927;0.0;0.0;0.014
@20260609_103407_446_accel_adxl375.csv@935441444;0.0;0.0;-0.004
@20260609_103407_446_accel_adxl375.csv@935491946;0.0;0.0;0.04
@20260609_103407_446_accel_adxl375.csv@935551309;0.0;0.0;-0.012
@20260609_103407_446_accel_adxl375.csv@935601941;0.0;0.0;-0.002
@20260609_103407_446_accel_adxl375.csv@935661411;0.0;0.0;-0.018
@20260609_103407_446_accel_adxl375.csv@935711944;0.0;0.0;-0.012
@20260609_103407_446_accel_adxl375.csv@935771287;0.0;0.0;0.035
@20260609_103407_446_accel_adxl375.csv@935821940;0.0;0.0;0.024
@20260609_103407_446_accel_adxl375.csv@935881417;0.0;0.0;0.05
@20260609_103407_446_accel_adxl375.csv@935931983;0.0;0.0;0.044
@20260609_103407_446_accel_adxl375.csv@935991259;0.0;0.0;0.034
@20260609_103407_446_accel_adxl375.csv@936038108;0.0;0.0;-0.043
@20260609_103407_446_accel_adxl375.csv@936091303;0.0;0.0;-0.036
@20260609_103407_446_accel_adxl375.csv@936151294;0.0;0.0;-0.032
@20260609_103407_446_accel_adxl375.csv@936203570;0.0;0.0;0.018
@20260609_103407_446_accel_adxl375.csv@936252059;0.0;0.0;-0.043
@20260609_103407_446_accel_adxl375.csv@936301932;0.0;0.0;0.013
@20260609_103407_446_accel_adxl375.csv@936351948;0.0;0.0;-0.009
@20260609_103407_446_accel_adxl375.csv@936401956;0.0;0.0;0.002
@20260609_103407_446_accel_adxl375.csv@936452065;0.0;0.0;-0.042
@20260609_103407_446_accel_adxl375.csv@936502498;0.0;0.0;-0.021
@20260609_103407_446_accel_adxl375.csv@936551936;0.0;0.0;0.029
@20260609_103407_446_accel_adxl375.csv@936601953;0.0;0.0;-0.034
@20260609_103407_446_accel_adxl375.csv@936661448;0.0;0.0;0.025
@20260609_103407_446_accel_adxl375.csv@936713540;0.0;0.0;-0.015
@20260609_103407_446_accel_adxl375.csv@936771316;0.0;0.0;0.034
@20260609_103407_446_accel_adxl375.csv@936824029;0.0;0.0;-0.025
@20260609_103407_446_accel_adxl375.csv@936881441;0.0;0.0;0.056
@20260609_103407_446_accel_adxl375.csv@936932485;0.0;0.0;-0.033
@20260609_103407_446_accel_adxl375.csv@936991343;0.0;0.0;0.05
