@20260609_104444_286_accel_adxl375.csv@uptime;ax;ay;az
@20260609_104444_286_accel_adxl375.csv@615894330;0.0;0.0;1.028
@20260609_104444_286_accel_adxl375.csv@615940976;0.0;0.0;0.971
@20260609_104444_286_accel_adxl375.csv@615991104;0.0;0.0;0.975
@20260609_104444_286_accel_adxl375.csv@616041020;0.0;0.0;1.128
@20260609_104444_286_accel_adxl375.csv@616091129;0.0;0.0;0.95
@20260609_104444_286_accel_adxl375.csv@616141010;0.0;0.0;1.119
@20260609_104444_286_accel_adxl375.csv@616191138;0.0;0.0;0.956
@20260609_104444_286_accel_adxl375.csv@616241034;0.0;0.0;1.1
@20260609_104444_286_accel_adxl375.csv@616291149;0.0;0.0;0.951
@20260609_104444_286_accel_adxl375.csv@616341005;0.0;0.0;1.066
@20260609_104444_286_accel_adxl375.csv@616391335;0.0;0.0;1.101
@20260609_104444_286_accel_adxl375.csv@616441019;0.0;0.0;1.008
@20260609_104444_286_accel_adxl375.csv@616491158;0.0;0.0;0.992
@20260609_104444_286_accel_adxl375.csv@616541033;0.0;0.0;1.058
@20260609_104444_286_accel_adxl375.csv@616591127;0.0;0.0;0.969
@20260609_104444_286_accel_adxl375.csv@616634053;0.0;0.0;0.945
@20260609_104444_286_accel_adxl375.csv@616681000;0.0;0.0;1.136
@20260609_104444_286_accel_adxl375.csv@616731129;0.0;0.0;1.128
@20260609_104444_286_accel_adxl375.csv@616781042;0.0;0.0;0.986
@20260609_104444_286_accel_adxl375.csv@616831120;0.0;0.0;0.998
@20260609_104444_286_accel_adxl375.csv@616881052;0.0;0.0;1.123
@20260609_104444_286_accel_adxl375.csv@616931143;0.0;0.0;1.046
@20260609_104444_286_accel_adxl375.csv@616981043;0.0;0.0;1.024
@20260609_104444_286_accel_adxl375.csv@617031127;0.0;0.0;1.11
@20260609_104444_286_accel_adxl375.csv@617081013;0.0;0.0;0.947
@20260609_104444_286_accel_adxl375.csv@617131116;0.0;0.0;1.065
@20260609_104444_286_accel_adxl375.csv@617181023;0.0;0.0;0.969
@20260609_104444_286_accel_adxl375.csv@617231159;0.0;0.0;1.111
@20260609_104444_286_accel_adxl375.csv@617274285;0.0;0.0;1.095
@20260609_104444_286_accel_adxl375.csv@617321226;0.0;0.0;0.964
@20260609_104444_286_accel_adxl375.csv@617371153;0.0;0.0;0.954
@20260609_104444_286_accel_adxl375.csv@617421242;0.0;0.0;1.057
@20260609_104444_286_accel_adxl375.csv@617471136;0.0;0.0;1.064
@20260609_104444_286_accel_adxl375.csv@617513803;0.0;0.0;1.103
@20260609_104444_286_accel_adxl375.csv@617560975;0.0;0.0;1.023
@20260609_104444_286_accel_adxl375.csv@617611147;0.0;0.0;0.954
@20260609_104444_286_accel_adxl375.csv@617660977;0.0;0.0;0.938
@20260609_104444_286_accel_adxl375.csv@617711144;0.0;0.0;0.997
@20260609_104444_286_accel_adxl375.csv@617761020;0.0;0.0;0.911
@20260609_104444_286_accel_adxl375.csv@617804130;0.0;0.0;0.955
@20260609_104444_286_accel_adxl375.csv@617851115;0.0;0.0;1.092
@20260609_104444_286_accel_adxl375.csv@617900974;0.0;0.0;0.923
@20260609_104444_286_accel_adxl375.csv@617951260;0.0;0.0;0.927
@20260609_104444_286_accel_adxl375.csv@618000997;0.0;0.0;1.075
@20260609_104444_286_accel_adxl375.csv@618051148;0.0;0.0;0.951
@20260609_104444_286_accel_adxl375.csv@618101149;0.0;0.0;1.103
@20260609_104444_286_accel_adxl375.csv@618151165;0.0;0.0;0.946
@20260609_104444_286_accel_adxl375.csv@618201013;0.0;0.0;1.009
@20260609_104444_286_accel_adxl375.csv@618251147;0.0;0.0;1.081
@20260609_104444_286_accel_adxl375.csv@618301013;0.0;0.0;1.008
@20260609_104444_286_accel_adxl375.csv@618351203;0.0;0.0;0.979
@20260609_104444_286_accel_adxl375.csv@618401001;0.0;0.0;1.136
@20260609_104444_286_accel_adxl375.csv@618451377;0.0;0.0;1.131
@20260609_104444_286_accel_adxl375.csv@618501011;0.0;0.0;0.963
@20260609_104444_286_accel_adxl375.csv@618544301;0.0;0.0;1.098
@20260609_104444_286_accel_adxl375.csv@618591112;0.0;0.0;0.974
@20260609_104444_286_accel_adxl375.csv@618640974;0.0;0.0;1.08
@20260609_104444_286_accel_adxl375.csv@618691264;0.0;0.0;1.111
@20260609_104444_286_accel_adxl375.csv@618740993;0.0;0.0;1.016
@20260609_104444_286_accel_adxl375.csv@618791146;0.0;0.0;0.963
@20260609_104444_286_accel_adxl375.csv@618840968;0.0;0.0;0.974
@20260609_104444_286_accel_adxl375.csv@618891177;0.0;0.0;1.079
@20260609_104444_286_accel_adxl375.csv@618941012;0.0;0.0;1.003
@20260609_104444_286_accel_adxl375.csv@618991146;0.0;0.0;1.014
@20260609_104444_286_accel_adxl375.csv@619040965;0.0;0.0;0.978
@20260609_104444_286_accel_adxl375.csv@619091147;0.0;0.0;1.054
@20260609_104444_286_accel_adxl375.csv@619140999;0.0;0.0;1.094
@20260609_104444_286_accel_adxl375.csv@619184222;0.0;0.0;0.962
@20260609_104444_286_accel_adxl375.csv@619231091;0.0;0.0;1.14
@20260609_104444_286_accel_adxl375.csv@619281000;0.0;0.0;1.066
@20260609_104444_286_accel_adxl375.csv@619331158;0.0;0.0;1.115
@20260609_104444_286_accel_adxl375.csv@619380994;0.0;0.0;1.144
@20260609_104444_286_accel_adxl375.csv@619431141;0.0;0.0;1.091
@20260609_104444_286_accel_adxl375.csv@619481205;0.0;0.0;0.966
@20260609_104444_286_accel_adxl375.csv@619531176;0.0;0.0;1.078
@20260609_104444_286_accel_adxl375.csv@619581106;0.0;0.0;1.144
@20260609_104444_286_accel_adxl375.csv@619631142;0.0;0.0;1.004
@20260609_104444_286_accel_adxl375.csv@619680976;0.0;0.0;0.972
@20260609_104444_286_accel_adxl375.csv@619731366;0.0;0.0;1.071
@20260609_104444_286_accel_adxl375.csv@619780955;0.0;0.0;0.994
@20260609_104444_286_accel_adxl375.csv@619831143;0.0;0.0;0.983
@20260609_104444_286_accel_adxl375.csv@619880967;0.0;0.0;1.117
@20260609_104444_286_accel_adxl375.csv@619924111;0.0;0.0;1.017
@20260609_104444_286_accel_adxl375.csv@619971106;0.0;0.0;1.109
@20260609_104444_286_accel_adxl375.csv@620021015;0.0;0.0;0.957
@20260609_104444_286_accel_adxl375.csv@620071199;0.0;0.0;1.062
@20260609_104444_286_accel_adxl375.csv@620121004;0.0;0.0;1.009
@20260609_104444_286_accel_adxl375.csv@620171164;0.0;0.0;1.119
@20260609_104444_286_accel_adxl375.csv@620220992;0.0;0.0;0.945
@20260609_104444_286_accel_adxl375.csv@620271139;0.0;0.0;1.1
@20260609_104444_286_accel_adxl375.csv@620321142;0.0;0.0;1.006
@20260609_104444_286_accel_adxl375.csv@620371152;0.0;0.0;1.119
@20260609_104444_286_accel_adxl375.csv@620421018;0.0;0.0;1.12
@20260609_104444_286_accel_adxl375.csv@620487614;0.0;0.0;0.983
@20260609_104444_286_accel_adxl375.csv@620531369;0.0;0.0;1.108
@20260609_104444_286_accel_adxl375.csv@620581014;0.0;0.0;1.131
@20260609_104444_286_accel_adxl375.csv@620631087;0.0;0.0;1.059
@20260609_104444_286_accel_adxl375.csv@620674085;0.0;0.0;1.121
@20260609_104444_286_accel_adxl375.csv@620720971;0.0;0.0;1.088
@20260609_104444_286_accel_adxl375.csv@620771117;0.0;0.0;1.136
@20260609_104444_286_accel_adxl375.csv@620821051;0.0;0.0;1.101
@20260609_104444_286_accel_adxl375.csv@620871150;0.0;0.0;0.952
@20260609_104444_286_accel_adxl375.csv@620921041;0.0;0.0;1.14
@20260609_104444_286_accel_adxl375.csv@620971140;0.0;0.0;1.051
@20260609_104444_286_accel_adxl375.csv@621021064;0.0;0.0;1.015
@20260609_104444_286_accel_adxl375.csv@621071131;0.0;0.0;1.022
@20260609_104444_286_accel_adxl375.csv@621121047;0.0;0.0;1.021
@20260609_104444_286_accel_adxl375.csv@621171167;0.0;0.0;0.928
@20260609_104444_286_accel_adxl375.csv@621221021;0.0;0.0;0.952
@20260609_104444_286_accel_adxl375.csv@621271231;0.0;0.0;1.059
@20260609_104444_286_accel_adxl375.csv@621314198;0.0;0.0;0.995
@20260609_104444_286_accel_adxl375.csv@621361000;0.0;0.0;0.959
@20260609_104444_286_accel_adxl375.csv@621411124;0.0;0.0;1.076
@20260609_104444_286_accel_adxl375.csv@621461013;0.0;0.0;1.014
@20260609_104444_286_accel_adxl375.csv@621517795;0.0;0.0;0.959
@20260609_104444_286_accel_adxl375.csv@621561073;0.0;0.0;1.087
@20260609_104444_286_accel_adxl375.csv@621611146;0.0;0.0;0.948
@20260609_104444_286_accel_adxl375.csv@621661017;0.0;0.0;1.063
@20260609_104444_286_accel_adxl375.csv@621711129;0.0;0.0;0.93
@20260609_104444_286_accel_adxl375.csv@621761003;0.0;0.0;1.111
@20260609_104444_286_accel_adxl375.csv@621811128;0.0;0.0;1.002
@20260609_104444_286_accel_adxl375.csv@621854291;0.0;0.0;1.055
@20260609_104444_286_accel_adxl375.csv@621900978;0.0;0.0;0.955
@20260609_104444_286_accel_adxl375.csv@621951225;0.0;0.0;0.947
@20260609_104444_286_accel_adxl375.csv@622001150;0.0;0.0;0.975
@20260609_104444_286_accel_adxl375.csv@622051127;0.0;0.0;1.029
@20260609_104444_286_accel_adxl375.csv@622101119;0.0;0.0;1.057
@20260609_104444_286_accel_adxl375.csv@622151121;0.0;0.0;1.039
@20260609_104444_286_accel_adxl375.csv@622201113;0.0;0.0;1.137
@20260609_104444_286_accel_adxl375.csv@622251115;0.0;0.0;1.064
@20260609_104444_286_accel_adxl375.csv@622301118;0.0;0.0;1.008
@20260609_104444_286_accel_adxl375.csv@622351116;0.0;0.0;1.068
@20260609_104444_286_accel_adxl375.csv@622401014;0.0;0.0;0.944
@20260609_104444_286_accel_adxl375.csv@622451121;0.0;0.0;0.977
@20260609_104444_286_accel_adxl375.csv@622494714;0.0;0.0;0.99
@20260609_104444_286_accel_adxl375.csv@622547957;0.0;0.0;1.049
@20260609_104444_286_accel_adxl375.csv@622591147;0.0;0.0;0.993
@20260609_104444_286_accel_adxl375.csv@622641046;0.0;0.0;1.059
@20260609_104444_286_accel_adxl375.csv@622691095;0.0;0.0;1.051
@20260609_104444_286_accel_adxl375.csv@622740988;0.0;0.0;1.082
@20260609_104444_286_accel_adxl375.csv@622791111;0.0;0.0;0.942
@20260609_104444_286_accel_adxl375.csv@622841020;0.0;0.0;1.133
@20260609_104444_286_accel_adxl375.csv@622891106;0.0;0.0;0.964
@20260609_104444_286_accel_adxl375.csv@622940995;0.0;0.0;1.119
@20260609_104444_286_accel_adxl375.csv@622991237;0.0;0.0;0.993
@20260609_104444_286_accel_adxl375.csv@623041014;0.0;0.0;1.123
@20260609_104444_286_accel_adxl375.csv@623091114;0.0;0.0;0.966
@20260609_104444_286_accel_adxl375.csv@623134713;0.0;0.0;1.075
@20260609_104444_286_accel_adxl375.csv@623180961;0.0;0.0;1.017
@20260609_104444_286_accel_adxl375.csv@623231130;0.0;0.0;1.038
@20260609_104444_286_accel_adxl375.csv@623281030;0.0;0.0;1.094
@20260609_104444_286_accel_adxl375.csv@623331129;0.0;0.0;1.076
@20260609_104444_286_accel_adxl375.csv@623381043;0.0;0.0;1.074
@20260609_104444_286_accel_adxl375.csv@623431126;0.0;0.0;1.006
@20260609_104444_286_accel_adxl375.csv@623481002;0.0;0.0;0.953
@20260609_104444_286_accel_adxl375.csv@623531125;0.0;0.0;1.093
@20260609_104444_286_accel_adxl375.csv@623581235;0.0;0.0;1.056
@20260609_104444_286_accel_adxl375.csv@623631166;0.0;0.0;1.077
@20260609_104444_286_accel_adxl375.csv@623680971;0.0;0.0;1.054
@20260609_104444_286_accel_adxl375.csv@623731164;0.0;0.0;0.992
@20260609_104444_286_accel_adxl375.csv@623781007;0.0;0.0;1.063
@20260609_104444_286_accel_adxl375.csv@623831152;0.0;0.0;1.007
@20260609_104444_286_accel_adxl375.csv@623881003;0.0;0.0;1.135
@20260609_104444_286_accel_adxl375.csv@623931149;0.0;0.0;1.034
@20260609_104444_286_accel_adxl375.csv@623980984;0.0;0.0;1.085
@20260609_104444_286_accel_adxl375.csv@624031153;0.0;0.0;1.123
@20260609_104444_286_accel_adxl375.csv@624080987;0.0;0.0;1.052
@20260609_104444_286_accel_adxl375.csv@624131164;0.0;0.0;0.994
@20260609_104444_286_accel_adxl375.csv@624180988;0.0;0.0;1.024
@20260609_104444_286_accel_adxl375.csv@624224719;0.0;0.0;0.999
@20260609_104444_286_accel_adxl375.csv@624271137;0.0;0.0;1.1
@20260609_104444_286_accel_adxl375.csv@624321017;0.0;0.0;0.962
@20260609_104444_286_accel_adxl375.csv@624371187;0.0;0.0;0.965
@20260609_104444_286_accel_adxl375.csv@624421004;0.0;0.0;1.113
@20260609_104444_286_accel_adxl375.csv@624471216;0.0;0.0;0.976
@20260609_104444_286_accel_adxl375.csv@624520987;0.0;0.0;0.965
@20260609_104444_286_accel_adxl375.csv@624571173;0.0;0.0;1.118
@20260609_104444_286_accel_adxl375.csv@624621333;0.0;0.0;1.084
@20260609_104444_286_accel_adxl375.csv@624671176;0.0;0.0;0.987
@20260609_104444_286_accel_adxl375.csv@624721019;0.0;0.0;0.97
@20260609_104444_286_accel_adxl375.csv@624771171;0.0;0.0;1.023
@20260609_104444_286_accel_adxl375.csv@624820996;0.0;0.0;1.132
@20260609_104444_286_accel_adxl375.csv@624871173;0.0;0.0;1.134
@20260609_104444_286_accel_adxl375.csv@624921004;0.0;0.0;1.058
@20260609_104444_286_accel_adxl375.csv@624964719;0.0;0.0;1.085
