@20260609_104526_491_accel_adxl375.csv@uptime;ax;ay;az
@20260609_104526_491_accel_adxl375.csv@664145451;0.0;0.0;1.014
@20260609_104526_491_accel_adxl375.csv@664192920;0.0;0.0;0.988
@20260609_104526_491_accel_adxl375.csv@664235330;0.0;0.0;1.057
@20260609_104526_491_accel_adxl375.csv@664278291;0.0;0.0;0.939
@20260609_104526_491_accel_adxl375.csv@664322868;0.0;0.0;1.042
@20260609_104526_491_accel_adxl375.csv@664365439;0.0;0.0;0.987
@20260609_104526_491_accel_adxl375.csv@664419512;0.0;0.0;1.131
@20260609_104526_491_accel_adxl375.csv@664462942;0.0;0.0;1.004
@20260609_104526_491_accel_adxl375.csv@664505493;0.0;0.0;1.086
@20260609_104526_491_accel_adxl375.csv@664552879;0.0;0.0;1.084
@20260609_104526_491_accel_adxl375.csv@664595351;0.0;0.0;1.081
@20260609_104526_491_accel_adxl375.csv@664643180;0.0;0.0;1.061
@20260609_104526_491_accel_adxl375.csv@664685351;0.0;0.0;0.947
@20260609_104526_491_accel_adxl375.csv@664732904;0.0;0.0;0.977
@20260609_104526_491_accel_adxl375.csv@664775305;0.0;0.0;1.091
@20260609_104526_491_accel_adxl375.csv@664822923;0.0;0.0;1.053
@20260609_104526_491_accel_adxl375.csv@664865463;0.0;0.0;0.952
@20260609_104526_491_accel_adxl375.csv@664912929;0.0;0.0;0.958
@20260609_104526_491_accel_adxl375.csv@664955324;0.0;0.0;0.977
@20260609_104526_491_accel_adxl375.csv@665004937;0.0;0.0;0.972
@20260609_104526_491_accel_adxl375.csv@665052896;0.0;0.0;1.13
@20260609_104526_491_accel_adxl375.csv@665095301;0.0;0.0;1.099
@20260609_104526_491_accel_adxl375.csv@665142916;0.0;0.0;1.117
@20260609_104526_491_accel_adxl375.csv@665185461;0.0;0.0;1.109
@20260609_104526_491_accel_adxl375.csv@665232915;0.0;0.0;0.954
@20260609_104526_491_accel_adxl375.csv@665275317;0.0;0.0;1.073
@20260609_104526_491_accel_adxl375.csv@665318179;0.0;0.0;0.948
@20260609_104526_491_accel_adxl375.csv@665362889;0.0;0.0;1.055
@20260609_104526_491_accel_adxl375.csv@665405440;0.0;0.0;1.031
@20260609_104526_491_accel_adxl375.csv@665448985;0.0;0.0;1.003
@20260609_104526_491_accel_adxl375.csv@665492860;0.0;0.0;1.017
@20260609_104526_491_accel_adxl375.csv@665535405;0.0;0.0;0.971
@20260609_104526_491_accel_adxl375.csv@665582884;0.0;0.0;1.086
@20260609_104526_491_accel_adxl375.csv@665627557;0.0;0.0;1.071
@20260609_104526_491_accel_adxl375.csv@665672869;0.0;0.0;0.967
@20260609_104526_491_accel_adxl375.csv@665715302;0.0;0.0;1.085
@20260609_104526_491_accel_adxl375.csv@665762899;0.0;0.0;1.019
@20260609_104526_491_accel_adxl375.csv@665805640;0.0;0.0;1.109
@20260609_104526_491_accel_adxl375.csv@665852912;0.0;0.0;1.054
@20260609_104526_491_accel_adxl375.csv@665895309;0.0;0.0;1.106
@20260609_104526_491_accel_adxl375.csv@665937505;0.0;0.0;1.082
@20260609_104526_491_accel_adxl375.csv@665982888;0.0;0.0;1.07
@20260609_104526_491_accel_adxl375.csv@666025479;0.0;0.0;1.14
@20260609_104526_491_accel_adxl375.csv@666072937;0.0;0.0;0.985
@20260609_104526_491_accel_adxl375.csv@666115565;0.0;0.0;1.06
@20260609_104526_491_accel_adxl375.csv@666162923;0.0;0.0;1.102
@20260609_104526_491_accel_adxl375.csv@666205462;0.0;0.0;0.969
@20260609_104526_491_accel_adxl375.csv@666247757;0.0;0.0;1.124
@20260609_104526_491_accel_adxl375.csv@666292874;0.0;0.0;1.125
@20260609_104526_491_accel_adxl375.csv@666335302;0.0;0.0;1.128
@20260609_104526_491_accel_adxl375.csv@666382923;0.0;0.0;1.075
@20260609_104526_491_accel_adxl375.csv@666425657;0.0;0.0;0.946
@20260609_104526_491_accel_adxl375.csv@666475358;0.0;0.0;0.951
@20260609_104526_491_accel_adxl375.csv@666523118;0.0;0.0;0.982
@20260609_104526_491_accel_adxl375.csv@666565463;0.0;0.0;0.991
@20260609_104526_491_accel_adxl375.csv@666612977;0.0;0.0;1.009
@20260609_104526_491_accel_adxl375.csv@666655331;0.0;0.0;0.999
@20260609_104526_491_accel_adxl375.csv@666702936;0.0;0.0;0.945
@20260609_104526_491_accel_adxl375.csv@666745618;0.0;0.0;1.138
@20260609_104526_491_accel_adxl375.csv@666787684;0.0;0.0;1.022
@20260609_104526_491_accel_adxl375.csv@666832890;0.0;0.0;0.985
@20260609_104526_491_accel_adxl375.csv@666875411;0.0;0.0;0.987
@20260609_104526_491_accel_adxl375.csv@666922922;0.0;0.0;0.99
@20260609_104526_491_accel_adxl375.csv@666965458;0.0;0.0;1.046
@20260609_104526_491_accel_adxl375.csv@667012922;0.0;0.0;1.058
@20260609_104526_491_accel_adxl375.csv@667055545;0.0;0.0;1.049
@20260609_104526_491_accel_adxl375.csv@667102943;0.0;0.0;0.991
@20260609_104526_491_accel_adxl375.csv@667145446;0.0;0.0;1.061
@20260609_104526_491_accel_adxl375.csv@667192897;0.0;0.0;1.139
@20260609_104526_491_accel_adxl375.csv@667235831;0.0;0.0;0.984
@20260609_104526_491_accel_adxl375.csv@667282862;0.0;0.0;0.942
@20260609_104526_491_accel_adxl375.csv@667325507;0.0;0.0;1.116
@20260609_104526_491_accel_adxl375.csv@667372946;0.0;0.0;0.958
@20260609_104526_491_accel_adxl375.csv@667415570;0.0;0.0;1.119
@20260609_104526_491_accel_adxl375.csv@667462878;0.0;0.0;1.053
@20260609_104526_491_accel_adxl375.csv@667519834;0.0;0.0;0.966
@20260609_104526_491_accel_adxl375.csv@667562964;0.0;0.0;1.038
@20260609_104526_491_accel_adxl375.csv@667605461;0.0;0.0;0.973
@20260609_104526_491_accel_adxl375.csv@667652911;0.0;0.0;1.085
@20260609_104526_491_accel_adxl375.csv@667695322;0.0;0.0;0.973
@20260609_104526_491_accel_adxl375.csv@667742962;0.0;0.0;1.052
@20260609_104526_491_accel_adxl375.csv@667785680;0.0;0.0;1.109
@20260609_104526_491_accel_adxl375.csv@667832896;0.0;0.0;1.005
@20260609_104526_491_accel_adxl375.csv@667875378;0.0;0.0;1.02
@20260609_104526_491_accel_adxl375.csv@667922900;0.0;0.0;1.029
