@20000101_000003_812_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_812_accel_adxl375.csv@13456495;0.0;0.0;0.855
@20000101_000003_812_accel_adxl375.csv@13506358;0.0;0.0;1.242
@20000101_000003_812_accel_adxl375.csv@13556501;0.0;0.0;1.018
@20000101_000003_812_accel_adxl375.csv@13606341;0.0;0.0;1.059
@20000101_000003_812_accel_adxl375.csv@13656486;0.0;0.0;1.025
@20000101_000003_812_accel_adxl375.csv@13706381;0.0;0.0;1.207
@20000101_000003_812_accel_adxl375.csv@13777036;0.0;0.0;0.953
@20000101_000003_812_accel_adxl375.csv@13826355;0.0;0.0;1.0
@20000101_000003_812_accel_adxl375.csv@13876524;0.0;0.0;1.05
@20000101_000003_812_accel_adxl375.csv@13926365;0.0;0.0;1.199
@20000101_000003_812_accel_adxl375.csv@13976502;0.0;0.0;1.221
@20000101_000003_812_accel_adxl375.csv@14026357;0.0;0.0;1.061
@20000101_000003_812_accel_adxl375.csv@14076490;0.0;0.0;0.902
@20000101_000003_812_accel_adxl375.csv@14126376;0.0;0.0;1.178
@20000101_000003_812_accel_adxl375.csv@14176509;0.0;0.0;0.852
@20000101_000003_812_accel_adxl375.csv@14226357;0.0;0.0;1.21
@20000101_000003_812_accel_adxl375.csv@14276523;0.0;0.0;0.949
@20000101_000003_812_accel_adxl375.csv@14326365;0.0;0.0;1.214
@20000101_000003_812_accel_adxl375.csv@14376511;0.0;0.0;1.065
@20000101_000003_812_accel_adxl375.csv@14426661;0.0;0.0;0.966
@20000101_000003_812_accel_adxl375.csv@14476502;0.0;0.0;1.026
@20000101_000003_812_accel_adxl375.csv@14526689;0.0;0.0;1.023
@20000101_000003_812_accel_adxl375.csv@14576461;0.0;0.0;1.193
@20000101_000003_812_accel_adxl375.csv@14626388;0.0;0.0;1.114
@20000101_000003_812_accel_adxl375.csv@14676498;0.0;0.0;0.997
@20000101_000003_812_accel_adxl375.csv@14726339;0.0;0.0;1.004
@20000101_000003_812_accel_adxl375.csv@14824201;0.0;0.0;1.239
@20000101_000003_812_accel_adxl375.csv@14876530;0.0;0.0;0.916
@20000101_000003_812_accel_adxl375.csv@14926372;0.0;0.0;0.995
@20000101_000003_812_accel_adxl375.csv@14976494;0.0;0.0;0.842
@20000101_000003_812_accel_adxl375.csv@15026370;0.0;0.0;0.924
@20000101_000003_812_accel_adxl375.csv@15076510;0.0;0.0;1.073
@20000101_000003_812_accel_adxl375.csv@15126310;0.0;0.0;1.033
@20000101_000003_812_accel_adxl375.csv@15176511;0.0;0.0;1.106
@20000101_000003_812_accel_adxl375.csv@15226351;0.0;0.0;0.935
@20000101_000003_812_accel_adxl375.csv@15276840;0.0;0.0;0.953
@20000101_000003_812_accel_adxl375.csv@15326368;0.0;0.0;0.923
@20000101_000003_812_accel_adxl375.csv@15376476;0.0;0.0;1.007
@20000101_000003_812_accel_adxl375.csv@15426383;0.0;0.0;0.963
@20000101_000003_812_accel_adxl375.csv@15476482;0.0;0.0;1.188
@20000101_000003_812_accel_adxl375.csv@15524595;0.0;0.0;1.11
@20000101_000003_812_accel_adxl375.csv@15576462;0.0;0.0;0.821
@20000101_000003_812_accel_adxl375.csv@15626375;0.0;0.0;1.045
@20000101_000003_812_accel_adxl375.csv@15676444;0.0;0.0;0.943
@20000101_000003_812_accel_adxl375.csv@15726327;0.0;0.0;1.121
@20000101_000003_812_accel_adxl375.csv@15776508;0.0;0.0;0.975
@20000101_000003_812_accel_adxl375.csv@15874490;0.0;0.0;1.198
@20000101_000003_812_accel_adxl375.csv@15926374;0.0;0.0;0.843
@20000101_000003_812_accel_adxl375.csv@15976544;0.0;0.0;0.992
@20000101_000003_812_accel_adxl375.csv@16026329;0.0;0.0;0.841
@20000101_000003_812_accel_adxl375.csv@16076545;0.0;0.0;1.078
@20000101_000003_812_accel_adxl375.csv@16126783;0.0;0.0;1.214
@20000101_000003_812_accel_adxl375.csv@16176518;0.0;0.0;1.232
@20000101_000003_812_accel_adxl375.csv@16226386;0.0;0.0;1.179
@20000101_000003_812_accel_adxl375.csv@16276483;0.0;0.0;0.944
@20000101_000003_812_accel_adxl375.csv@16326380;0.0;0.0;1.186
@20000101_000003_812_accel_adxl375.csv@16376505;0.0;0.0;1.223
@20000101_000003_812_accel_adxl375.csv@16426329;0.0;0.0;1.191
@20000101_000003_812_accel_adxl375.csv@16476527;0.0;0.0;1.105
@20000101_000003_812_accel_adxl375.csv@16526345;0.0;0.0;0.958
@20000101_000003_812_accel_adxl375.csv@16576524;0.0;0.0;1.116
@20000101_000003_812_accel_adxl375.csv@16626351;0.0;0.0;1.095
@20000101_000003_812_accel_adxl375.csv@16676502;0.0;0.0;1.086
@20000101_000003_812_accel_adxl375.csv@16726385;0.0;0.0;1.18
@20000101_000003_812_accel_adxl375.csv@16776506;0.0;0.0;0.959
@20000101_000003_812_accel_adxl375.csv@16826351;0.0;0.0;0.858
@20000101_000003_812_accel_adxl375.csv@16925138;0.0;0.0;1.097
@20000101_000003_812_accel_adxl375.csv@16976955;0.0;0.0;0.96
@20000101_000003_812_accel_adxl375.csv@17026350;0.0;0.0;0.962
@20000101_000003_812_accel_adxl375.csv@17076480;0.0;0.0;1.163
@20000101_000003_812_accel_adxl375.csv@17126385;0.0;0.0;0.868
@20000101_000003_812_accel_adxl375.csv@17176498;0.0;0.0;1.074
@20000101_000003_812_accel_adxl375.csv@17226349;0.0;0.0;0.87
@20000101_000003_812_accel_adxl375.csv@17276511;0.0;0.0;1.186
@20000101_000003_812_accel_adxl375.csv@17326364;0.0;0.0;1.018
@20000101_000003_812_accel_adxl375.csv@17376503;0.0;0.0;1.066
@20000101_000003_812_accel_adxl375.csv@17426341;0.0;0.0;0.886
@20000101_000003_812_accel_adxl375.csv@17476504;0.0;0.0;0.98
@20000101_000003_812_accel_adxl375.csv@17526336;0.0;0.0;0.899
@20000101_000003_812_accel_adxl375.csv@17576498;0.0;0.0;1.006
@20000101_000003_812_accel_adxl375.csv@17626378;0.0;0.0;1.003
@20000101_000003_812_accel_adxl375.csv@17676491;0.0;0.0;0.946
@20000101_000003_812_accel_adxl375.csv@17726755;0.0;0.0;1.229
@20000101_000003_812_accel_adxl375.csv@17776497;0.0;0.0;1.069
@20000101_000003_812_accel_adxl375.csv@17826789;0.0;0.0;0.84
@20000101_000003_812_accel_adxl375.csv@17876471;0.0;0.0;0.938
@20000101_000003_812_accel_adxl375.csv@17975523;0.0;0.0;1.061
@20000101_000003_812_accel_adxl375.csv@18026347;0.0;0.0;1.183
@20000101_000003_812_accel_adxl375.csv@18076491;0.0;0.0;1.039
@20000101_000003_812_accel_adxl375.csv@18126333;0.0;0.0;0.86
@20000101_000003_812_accel_adxl375.csv@18176510;0.0;0.0;1.242
@20000101_000003_812_accel_adxl375.csv@18226373;0.0;0.0;1.234
@20000101_000003_812_accel_adxl375.csv@18276496;0.0;0.0;1.086
@20000101_000003_812_accel_adxl375.csv@18326353;0.0;0.0;0.994
@20000101_000003_812_accel_adxl375.csv@18376542;0.0;0.0;1.185
@20000101_000003_812_accel_adxl375.csv@18426367;0.0;0.0;0.884
@20000101_000003_812_accel_adxl375.csv@18476501;0.0;0.0;0.934
@20000101_000003_812_accel_adxl375.csv@18526354;0.0;0.0;1.222
@20000101_000003_812_accel_adxl375.csv@18576512;0.0;0.0;0.852
@20000101_000003_812_accel_adxl375.csv@18626390;0.0;0.0;1.156
@20000101_000003_812_accel_adxl375.csv@18676472;0.0;0.0;1.152
@20000101_000003_812_accel_adxl375.csv@18726771;0.0;0.0;0.944
@20000101_000003_812_accel_adxl375.csv@18776507;0.0;0.0;1.229
@20000101_000003_812_accel_adxl375.csv@18826347;0.0;0.0;0.935
@20000101_000003_812_accel_adxl375.csv@18876495;0.0;0.0;1.066
@20000101_000003_812_accel_adxl375.csv@18926355;0.0;0.0;1.087
@20000101_000003_812_accel_adxl375.csv@19026113;0.0;0.0;0.875
@20000101_000003_812_accel_adxl375.csv@19076477;0.0;0.0;0.911
@20000101_000003_812_accel_adxl375.csv@19126369;0.0;0.0;0.951
@20000101_000003_812_accel_adxl375.csv@19176476;0.0;0.0;1.121
@20000101_000003_812_accel_adxl375.csv@19226338;0.0;0.0;0.853
@20000101_000003_812_accel_adxl375.csv@19276515;0.0;0.0;0.953
@20000101_000003_812_accel_adxl375.csv@19326382;0.0;0.0;1.133
@20000101_000003_812_accel_adxl375.csv@19376494;0.0;0.0;1.106
@20000101_000003_812_accel_adxl375.csv@19426369;0.0;0.0;1.05
@20000101_000003_812_accel_adxl375.csv@19476514;0.0;0.0;1.193
@20000101_000003_812_accel_adxl375.csv@19526343;0.0;0.0;0.873
@20000101_000003_812_accel_adxl375.csv@19576917;0.0;0.0;0.886
@20000101_000003_812_accel_adxl375.csv@19626368;0.0;0.0;0.958
@20000101_000003_812_accel_adxl375.csv@19676517;0.0;0.0;0.984
@20000101_000003_812_accel_adxl375.csv@19726361;0.0;0.0;0.858
@20000101_000003_812_accel_adxl375.csv@19776484;0.0;0.0;1.1
