@20000101_000003_366_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_366_accel_adxl375.csv@10794549;0.0;0.0;0.49
@20000101_000003_366_accel_adxl375.csv@10854523;0.0;0.0;0.23
@20000101_000003_366_accel_adxl375.csv@10914567;0.0;0.0;-0.273
@20000101_000003_366_accel_adxl375.csv@10974504;0.0;0.0;-0.153
@20000101_000003_366_accel_adxl375.csv@11034537;0.0;0.0;0.491
@20000101_000003_366_accel_adxl375.csv@11094636;0.0;0.0;1.82
@20000101_000003_366_accel_adxl375.csv@11146002;0.0;0.0;1.344
@20000101_000003_366_accel_adxl375.csv@11204776;0.0;0.0;1.68
@20000101_000003_366_accel_adxl375.csv@11247868;0.0;0.0;1.856
@20000101_000003_366_accel_adxl375.csv@11304785;0.0;0.0;1.621
@20000101_000003_366_accel_adxl375.csv@11356134;0.0;0.0;1.16
@20000101_000003_366_accel_adxl375.csv@11414658;0.0;0.0;0.59
@20000101_000003_366_accel_adxl375.csv@11474650;0.0;0.0;1.171
@20000101_000003_366_accel_adxl375.csv@11534649;0.0;0.0;0.907
@20000101_000003_366_accel_adxl375.csv@11594619;0.0;0.0;1.098
@20000101_000003_366_accel_adxl375.csv@11654637;0.0;0.0;0.701
@20000101_000003_366_accel_adxl375.csv@11730071;0.0;0.0;0.573
@20000101_000003_366_accel_adxl375.csv@11784787;0.0;0.0;1.69
@20000101_000003_366_accel_adxl375.csv@11844764;0.0;0.0;1.627
@20000101_000003_366_accel_adxl375.csv@11904799;0.0;0.0;0.135
@20000101_000003_366_accel_adxl375.csv@11964770;0.0;0.0;1.632
@20000101_000003_366_accel_adxl375.csv@12024820;0.0;0.0;0.957
@20000101_000003_366_accel_adxl375.csv@12076133;0.0;0.0;1.525
@20000101_000003_366_accel_adxl375.csv@12134634;0.0;0.0;1.547
@20000101_000003_366_accel_adxl375.csv@12194657;0.0;0.0;0.618
@20000101_000003_366_accel_adxl375.csv@12254639;0.0;0.0;0.396
@20000101_000003_366_accel_adxl375.csv@12314655;0.0;0.0;0.581
@20000101_000003_366_accel_adxl375.csv@12374646;0.0;0.0;0.716
@20000101_000003_366_accel_adxl375.csv@12434636;0.0;0.0;1.817
@20000101_000003_366_accel_adxl375.csv@12485959;0.0;0.0;1.056
@20000101_000003_366_accel_adxl375.csv@12544757;0.0;0.0;1.843
@20000101_000003_366_accel_adxl375.csv@12604777;0.0;0.0;0.517
@20000101_000003_366_accel_adxl375.csv@12664872;0.0;0.0;1.475
@20000101_000003_366_accel_adxl375.csv@12724793;0.0;0.0;1.832
@20000101_000003_366_accel_adxl375.csv@12784869;0.0;0.0;0.73
@20000101_000003_366_accel_adxl375.csv@12835898;0.0;0.0;1.477
@20000101_000003_366_accel_adxl375.csv@12894675;0.0;0.0;0.978
@20000101_000003_366_accel_adxl375.csv@12954655;0.0;0.0;0.925
@20000101_000003_366_accel_adxl375.csv@13006007;0.0;0.0;1.571
@20000101_000003_366_accel_adxl375.csv@13064811;0.0;0.0;0.143
@20000101_000003_366_accel_adxl375.csv@13124641;0.0;0.0;1.755
@20000101_000003_366_accel_adxl375.csv@13184789;0.0;0.0;0.699
@20000101_000003_366_accel_adxl375.csv@13244805;0.0;0.0;1.525
@20000101_000003_366_accel_adxl375.csv@13304771;0.0;0.0;0.965
@20000101_000003_366_accel_adxl375.csv@13364794;0.0;0.0;0.967
@20000101_000003_366_accel_adxl375.csv@13416118;0.0;0.0;1.941
@20000101_000003_366_accel_adxl375.csv@13474656;0.0;0.0;1.188
@20000101_000003_366_accel_adxl375.csv@13525920;0.0;0.0;0.588
@20000101_000003_366_accel_adxl375.csv@13584767;0.0;0.0;0.138
