@20000101_000004_645_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_645_accel_adxl375.csv@13250843;0.0;0.0;0.93
@20000101_000004_645_accel_adxl375.csv@13328587;0.0;0.0;1.15
@20000101_000004_645_accel_adxl375.csv@13391003;0.0;0.0;1.146
@20000101_000004_645_accel_adxl375.csv@13443127;0.0;0.0;1.195
@20000101_000004_645_accel_adxl375.csv@13500644;0.0;0.0;1.191
@20000101_000004_645_accel_adxl375.csv@13560675;0.0;0.0;0.986
@20000101_000004_645_accel_adxl375.csv@13620683;0.0;0.0;1.113
@20000101_000004_645_accel_adxl375.csv@13680650;0.0;0.0;1.124
@20000101_000004_645_accel_adxl375.csv@13740658;0.0;0.0;1.217
@20000101_000004_645_accel_adxl375.csv@13800688;0.0;0.0;0.891
@20000101_000004_645_accel_adxl375.csv@13851996;0.0;0.0;1.181
@20000101_000004_645_accel_adxl375.csv@13910801;0.0;0.0;1.157
@20000101_000004_645_accel_adxl375.csv@13962167;0.0;0.0;0.854
@20000101_000004_645_accel_adxl375.csv@14020671;0.0;0.0;1.076
@20000101_000004_645_accel_adxl375.csv@14073230;0.0;0.0;1.034
@20000101_000004_645_accel_adxl375.csv@14130778;0.0;0.0;0.96
@20000101_000004_645_accel_adxl375.csv@14183136;0.0;0.0;1.143
@20000101_000004_645_accel_adxl375.csv@14240658;0.0;0.0;1.07
@20000101_000004_645_accel_adxl375.csv@14285474;0.0;0.0;1.081
@20000101_000004_645_accel_adxl375.csv@14380433;0.0;0.0;0.814
@20000101_000004_645_accel_adxl375.csv@14440696;0.0;0.0;1.009
@20000101_000004_645_accel_adxl375.csv@14491847;0.0;0.0;0.991
@20000101_000004_645_accel_adxl375.csv@14550786;0.0;0.0;0.841
@20000101_000004_645_accel_adxl375.csv@14601936;0.0;0.0;1.056
@20000101_000004_645_accel_adxl375.csv@14660663;0.0;0.0;1.112
@20000101_000004_645_accel_adxl375.csv@14720643;0.0;0.0;0.938
@20000101_000004_645_accel_adxl375.csv@14780647;0.0;0.0;1.119
@20000101_000004_645_accel_adxl375.csv@14840634;0.0;0.0;0.978
@20000101_000004_645_accel_adxl375.csv@14900649;0.0;0.0;0.855
@20000101_000004_645_accel_adxl375.csv@14960650;0.0;0.0;1.113
@20000101_000004_645_accel_adxl375.csv@15011811;0.0;0.0;1.12
@20000101_000004_645_accel_adxl375.csv@15070802;0.0;0.0;0.838
@20000101_000004_645_accel_adxl375.csv@15121887;0.0;0.0;1.232
@20000101_000004_645_accel_adxl375.csv@15180644;0.0;0.0;1.069
@20000101_000004_645_accel_adxl375.csv@15240653;0.0;0.0;1.039
@20000101_000004_645_accel_adxl375.csv@15300643;0.0;0.0;0.962
@20000101_000004_645_accel_adxl375.csv@15360663;0.0;0.0;1.06
@20000101_000004_645_accel_adxl375.csv@15431441;0.0;0.0;1.172
@20000101_000004_645_accel_adxl375.csv@15490826;0.0;0.0;1.235
@20000101_000004_645_accel_adxl375.csv@15550788;0.0;0.0;1.18
@20000101_000004_645_accel_adxl375.csv@15610800;0.0;0.0;0.979
@20000101_000004_645_accel_adxl375.csv@15670820;0.0;0.0;1.019
@20000101_000004_645_accel_adxl375.csv@15730779;0.0;0.0;0.896
@20000101_000004_645_accel_adxl375.csv@15790810;0.0;0.0;0.996
@20000101_000004_645_accel_adxl375.csv@15842080;0.0;0.0;1.079
@20000101_000004_645_accel_adxl375.csv@15900657;0.0;0.0;1.108
@20000101_000004_645_accel_adxl375.csv@15951820;0.0;0.0;1.112
@20000101_000004_645_accel_adxl375.csv@16010784;0.0;0.0;0.885
@20000101_000004_645_accel_adxl375.csv@16061950;0.0;0.0;1.105
@20000101_000004_645_accel_adxl375.csv@16120639;0.0;0.0;0.963
@20000101_000004_645_accel_adxl375.csv@16171810;0.0;0.0;0.854
@20000101_000004_645_accel_adxl375.csv@16230758;0.0;0.0;0.982
@20000101_000004_645_accel_adxl375.csv@16281870;0.0;0.0;0.915
@20000101_000004_645_accel_adxl375.csv@16340660;0.0;0.0;1.199
@20000101_000004_645_accel_adxl375.csv@16400646;0.0;0.0;0.896
@20000101_000004_645_accel_adxl375.csv@16484164;0.0;0.0;1.189
@20000101_000004_645_accel_adxl375.csv@16540681;0.0;0.0;0.911
@20000101_000004_645_accel_adxl375.csv@16591744;0.0;0.0;0.979
@20000101_000004_645_accel_adxl375.csv@16650803;0.0;0.0;0.895
@20000101_000004_645_accel_adxl375.csv@16710796;0.0;0.0;0.934
@20000101_000004_645_accel_adxl375.csv@16770791;0.0;0.0;1.013
@20000101_000004_645_accel_adxl375.csv@16830808;0.0;0.0;0.859
@20000101_000004_645_accel_adxl375.csv@16890798;0.0;0.0;1.087
@20000101_000004_645_accel_adxl375.csv@16950831;0.0;0.0;0.867
@20000101_000004_645_accel_adxl375.csv@17001967;0.0;0.0;1.073
@20000101_000004_645_accel_adxl375.csv@17060661;0.0;0.0;0.962
@20000101_000004_645_accel_adxl375.csv@17111810;0.0;0.0;1.052
@20000101_000004_645_accel_adxl375.csv@17170817;0.0;0.0;1.012
@20000101_000004_645_accel_adxl375.csv@17230781;0.0;0.0;1.102
@20000101_000004_645_accel_adxl375.csv@17290795;0.0;0.0;0.917
@20000101_000004_645_accel_adxl375.csv@17350796;0.0;0.0;0.841
@20000101_000004_645_accel_adxl375.csv@17410824;0.0;0.0;1.112
@20000101_000004_645_accel_adxl375.csv@17470794;0.0;0.0;1.014
@20000101_000004_645_accel_adxl375.csv@17533853;0.0;0.0;0.863
@20000101_000004_645_accel_adxl375.csv@17590657;0.0;0.0;1.13
@20000101_000004_645_accel_adxl375.csv@17641883;0.0;0.0;0.931
@20000101_000004_645_accel_adxl375.csv@17700628;0.0;0.0;0.848
@20000101_000004_645_accel_adxl375.csv@17760658;0.0;0.0;1.177
@20000101_000004_645_accel_adxl375.csv@17820625;0.0;0.0;1.227
@20000101_000004_645_accel_adxl375.csv@17880656;0.0;0.0;1.092
@20000101_000004_645_accel_adxl375.csv@17940688;0.0;0.0;0.946
@20000101_000004_645_accel_adxl375.csv@18000665;0.0;0.0;1.031
@20000101_000004_645_accel_adxl375.csv@18060638;0.0;0.0;1.05
@20000101_000004_645_accel_adxl375.csv@18120636;0.0;0.0;1.059
@20000101_000004_645_accel_adxl375.csv@18171978;0.0;0.0;1.173
@20000101_000004_645_accel_adxl375.csv@18230655;0.0;0.0;1.114
@20000101_000004_645_accel_adxl375.csv@18282051;0.0;0.0;1.136
@20000101_000004_645_accel_adxl375.csv@18340645;0.0;0.0;0.974
@20000101_000004_645_accel_adxl375.csv@18391955;0.0;0.0;1.047
@20000101_000004_645_accel_adxl375.csv@18450811;0.0;0.0;1.212
@20000101_000004_645_accel_adxl375.csv@18502083;0.0;0.0;1.196
@20000101_000004_645_accel_adxl375.csv@18584653;0.0;0.0;1.205
@20000101_000004_645_accel_adxl375.csv@18640677;0.0;0.0;0.917
@20000101_000004_645_accel_adxl375.csv@18700643;0.0;0.0;1.162
@20000101_000004_645_accel_adxl375.csv@18760661;0.0;0.0;1.114
@20000101_000004_645_accel_adxl375.csv@18820659;0.0;0.0;0.947
@20000101_000004_645_accel_adxl375.csv@18880656;0.0;0.0;1.203
@20000101_000004_645_accel_adxl375.csv@18931937;0.0;0.0;0.961
@20000101_000004_645_accel_adxl375.csv@18990807;0.0;0.0;1.1
@20000101_000004_645_accel_adxl375.csv@19042049;0.0;0.0;0.853
@20000101_000004_645_accel_adxl375.csv@19100659;0.0;0.0;1.088
@20000101_000004_645_accel_adxl375.csv@19151937;0.0;0.0;1.154
@20000101_000004_645_accel_adxl375.csv@19210825;0.0;0.0;0.938
@20000101_000004_645_accel_adxl375.csv@19261989;0.0;0.0;1.044
@20000101_000004_645_accel_adxl375.csv@19320651;0.0;0.0;1.093
@20000101_000004_645_accel_adxl375.csv@19380645;0.0;0.0;1.1
@20000101_000004_645_accel_adxl375.csv@19440663;0.0;0.0;1.148
@20000101_000004_645_accel_adxl375.csv@19500664;0.0;0.0;1.087
@20000101_000004_645_accel_adxl375.csv@19560645;0.0;0.0;1.195
@20000101_000004_645_accel_adxl375.csv@19632622;0.0;0.0;1.145
@20000101_000004_645_accel_adxl375.csv@19690778;0.0;0.0;0.894
@20000101_000004_645_accel_adxl375.csv@19750774;0.0;0.0;0.934
@20000101_000004_645_accel_adxl375.csv@19810796;0.0;0.0;0.923
@20000101_000004_645_accel_adxl375.csv@19870793;0.0;0.0;1.246
@20000101_000004_645_accel_adxl375.csv@19930793;0.0;0.0;1.16
@20000101_000004_645_accel_adxl375.csv@19982049;0.0;0.0;1.148
@20000101_000004_645_accel_adxl375.csv@20040647;0.0;0.0;0.902
@20000101_000004_645_accel_adxl375.csv@20091909;0.0;0.0;1.014
@20000101_000004_645_accel_adxl375.csv@20150801;0.0;0.0;0.92
@20000101_000004_645_accel_adxl375.csv@20201973;0.0;0.0;0.947
@20000101_000004_645_accel_adxl375.csv@20252090;0.0;0.0;1.22
@20000101_000004_645_accel_adxl375.csv@20302060;0.0;0.0;1.168
@20000101_000004_645_accel_adxl375.csv@20360621;0.0;0.0;0.936
@20000101_000004_645_accel_adxl375.csv@20411809;0.0;0.0;1.141
@20000101_000004_645_accel_adxl375.csv@20470791;0.0;0.0;0.893
@20000101_000004_645_accel_adxl375.csv@20530777;0.0;0.0;1.208
@20000101_000004_645_accel_adxl375.csv@20590772;0.0;0.0;1.151
@20000101_000004_645_accel_adxl375.csv@20684648;0.0;0.0;0.862
@20000101_000004_645_accel_adxl375.csv@20740711;0.0;0.0;1.226
@20000101_000004_645_accel_adxl375.csv@20800651;0.0;0.0;1.237
@20000101_000004_645_accel_adxl375.csv@20860663;0.0;0.0;1.067
@20000101_000004_645_accel_adxl375.csv@20920674;0.0;0.0;1.145
@20000101_000004_645_accel_adxl375.csv@20972081;0.0;0.0;0.981
@20000101_000004_645_accel_adxl375.csv@21030796;0.0;0.0;1.114
@20000101_000004_645_accel_adxl375.csv@21090803;0.0;0.0;1.209
@20000101_000004_645_accel_adxl375.csv@21142008;0.0;0.0;1.03
@20000101_000004_645_accel_adxl375.csv@21200663;0.0;0.0;1.214
@20000101_000004_645_accel_adxl375.csv@21251960;0.0;0.0;1.231
@20000101_000004_645_accel_adxl375.csv@21310789;0.0;0.0;0.937
@20000101_000004_645_accel_adxl375.csv@21362044;0.0;0.0;0.894
@20000101_000004_645_accel_adxl375.csv@21420661;0.0;0.0;1.159
@20000101_000004_645_accel_adxl375.csv@21471840;0.0;0.0;0.868
@20000101_000004_645_accel_adxl375.csv@21530805;0.0;0.0;0.912
@20000101_000004_645_accel_adxl375.csv@21590800;0.0;0.0;0.853
@20000101_000004_645_accel_adxl375.csv@21650798;0.0;0.0;1.162
@20000101_000004_645_accel_adxl375.csv@21737163;0.0;0.0;1.02
@20000101_000004_645_accel_adxl375.csv@21781864;0.0;0.0;1.163
@20000101_000004_645_accel_adxl375.csv@21840665;0.0;0.0;1.045
@20000101_000004_645_accel_adxl375.csv@21900678;0.0;0.0;1.192
@20000101_000004_645_accel_adxl375.csv@21960656;0.0;0.0;1.205
@20000101_000004_645_accel_adxl375.csv@22020673;0.0;0.0;0.955
@20000101_000004_645_accel_adxl375.csv@22080646;0.0;0.0;0.845
@20000101_000004_645_accel_adxl375.csv@22132052;0.0;0.0;0.915
