@20000101_000004_169_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_169_accel_adxl375.csv@10217526;0.0;0.0;0.385
@20000101_000004_169_accel_adxl375.csv@10267427;0.0;0.0;0.057
@20000101_000004_169_accel_adxl375.csv@10324669;0.0;0.0;0.217
@20000101_000004_169_accel_adxl375.csv@10374601;0.0;0.0;-0.114
@20000101_000004_169_accel_adxl375.csv@10424572;0.0;0.0;-0.168
@20000101_000004_169_accel_adxl375.csv@10469052;0.0;0.0;-0.079
@20000101_000004_169_accel_adxl375.csv@10519034;0.0;0.0;0.215
@20000101_000004_169_accel_adxl375.csv@10568124;0.0;0.0;0.033
@20000101_000004_169_accel_adxl375.csv@10617543;0.0;0.0;-0.274
@20000101_000004_169_accel_adxl375.csv@10667409;0.0;0.0;-0.127
@20000101_000004_169_accel_adxl375.csv@10717570;0.0;0.0;-0.384
@20000101_000004_169_accel_adxl375.csv@10767455;0.0;0.0;-0.385
@20000101_000004_169_accel_adxl375.csv@10818952;0.0;0.0;-0.343
@20000101_000004_169_accel_adxl375.csv@10867476;0.0;0.0;-0.039
@20000101_000004_169_accel_adxl375.csv@10918668;0.0;0.0;-0.023
@20000101_000004_169_accel_adxl375.csv@10968598;0.0;0.0;0.443
@20000101_000004_169_accel_adxl375.csv@11017569;0.0;0.0;0.266
@20000101_000004_169_accel_adxl375.csv@11067442;0.0;0.0;0.256
@20000101_000004_169_accel_adxl375.csv@11118937;0.0;0.0;-0.112
@20000101_000004_169_accel_adxl375.csv@11167440;0.0;0.0;0.252
@20000101_000004_169_accel_adxl375.csv@11217501;0.0;0.0;0.14
@20000101_000004_169_accel_adxl375.csv@11267438;0.0;0.0;0.408
@20000101_000004_169_accel_adxl375.csv@11326537;0.0;0.0;0.233
@20000101_000004_169_accel_adxl375.csv@11377580;0.0;0.0;0.034
@20000101_000004_169_accel_adxl375.csv@11427437;0.0;0.0;-0.165
@20000101_000004_169_accel_adxl375.csv@11477561;0.0;0.0;0.238
@20000101_000004_169_accel_adxl375.csv@11527445;0.0;0.0;-0.217
@20000101_000004_169_accel_adxl375.csv@11577564;0.0;0.0;-0.198
@20000101_000004_169_accel_adxl375.csv@11627458;0.0;0.0;0.189
@20000101_000004_169_accel_adxl375.csv@11677530;0.0;0.0;-0.342
@20000101_000004_169_accel_adxl375.csv@11727427;0.0;0.0;-0.099
@20000101_000004_169_accel_adxl375.csv@11777576;0.0;0.0;-0.297
@20000101_000004_169_accel_adxl375.csv@11827432;0.0;0.0;0.231
@20000101_000004_169_accel_adxl375.csv@11877518;0.0;0.0;0.464
@20000101_000004_169_accel_adxl375.csv@11927384;0.0;0.0;-0.394
@20000101_000004_169_accel_adxl375.csv@11977568;0.0;0.0;0.499
@20000101_000004_169_accel_adxl375.csv@12027390;0.0;0.0;0.16
@20000101_000004_169_accel_adxl375.csv@12077563;0.0;0.0;0.315
@20000101_000004_169_accel_adxl375.csv@12127424;0.0;0.0;0.071
@20000101_000004_169_accel_adxl375.csv@12177536;0.0;0.0;0.36
@20000101_000004_169_accel_adxl375.csv@12227404;0.0;0.0;-0.107
@20000101_000004_169_accel_adxl375.csv@12277493;0.0;0.0;0.391
@20000101_000004_169_accel_adxl375.csv@12327505;0.0;0.0;1.706
@20000101_000004_169_accel_adxl375.csv@12387501;0.0;0.0;0.661
@20000101_000004_169_accel_adxl375.csv@12437654;0.0;0.0;0.525
@20000101_000004_169_accel_adxl375.csv@12487513;0.0;0.0;0.333
@20000101_000004_169_accel_adxl375.csv@12537634;0.0;0.0;0.383
@20000101_000004_169_accel_adxl375.csv@12587504;0.0;0.0;0.127
@20000101_000004_169_accel_adxl375.csv@12637645;0.0;0.0;0.038
@20000101_000004_169_accel_adxl375.csv@12687549;0.0;0.0;1.396
@20000101_000004_169_accel_adxl375.csv@12737626;0.0;0.0;0.585
@20000101_000004_169_accel_adxl375.csv@12787510;0.0;0.0;2.007
@20000101_000004_169_accel_adxl375.csv@12837647;0.0;0.0;1.983
@20000101_000004_169_accel_adxl375.csv@12887511;0.0;0.0;0.171
@20000101_000004_169_accel_adxl375.csv@12937641;0.0;0.0;0.128
@20000101_000004_169_accel_adxl375.csv@12987476;0.0;0.0;1.729
@20000101_000004_169_accel_adxl375.csv@13037677;0.0;0.0;1.251
@20000101_000004_169_accel_adxl375.csv@13087538;0.0;0.0;1.94
@20000101_000004_169_accel_adxl375.csv@13137658;0.0;0.0;1.763
@20000101_000004_169_accel_adxl375.csv@13187484;0.0;0.0;1.603
@20000101_000004_169_accel_adxl375.csv@13237660;0.0;0.0;1.593
@20000101_000004_169_accel_adxl375.csv@13287507;0.0;0.0;1.427
@20000101_000004_169_accel_adxl375.csv@13337633;0.0;0.0;1.291
@20000101_000004_169_accel_adxl375.csv@13384836;0.0;0.0;1.365
@20000101_000004_169_accel_adxl375.csv@13429480;0.0;0.0;1.874
@20000101_000004_169_accel_adxl375.csv@13484620;0.0;0.0;0.598
@20000101_000004_169_accel_adxl375.csv@13534612;0.0;0.0;1.363
@20000101_000004_169_accel_adxl375.csv@13584642;0.0;0.0;0.209
@20000101_000004_169_accel_adxl375.csv@13628250;0.0;0.0;1.767
@20000101_000004_169_accel_adxl375.csv@13684613;0.0;0.0;0.204
@20000101_000004_169_accel_adxl375.csv@13734571;0.0;0.0;0.496
@20000101_000004_169_accel_adxl375.csv@13779560;0.0;0.0;0.999
@20000101_000004_169_accel_adxl375.csv@13834615;0.0;0.0;1.131
@20000101_000004_169_accel_adxl375.csv@13879519;0.0;0.0;0.713
@20000101_000004_169_accel_adxl375.csv@13928769;0.0;0.0;0.843
@20000101_000004_169_accel_adxl375.csv@13984593;0.0;0.0;1.453
@20000101_000004_169_accel_adxl375.csv@14034623;0.0;0.0;0.445
@20000101_000004_169_accel_adxl375.csv@14078725;0.0;0.0;0.182
@20000101_000004_169_accel_adxl375.csv@14134663;0.0;0.0;1.876
@20000101_000004_169_accel_adxl375.csv@14184610;0.0;0.0;0.868
@20000101_000004_169_accel_adxl375.csv@14234652;0.0;0.0;1.185
@20000101_000004_169_accel_adxl375.csv@14284607;0.0;0.0;1.188
@20000101_000004_169_accel_adxl375.csv@14329540;0.0;0.0;1.349
@20000101_000004_169_accel_adxl375.csv@14377627;0.0;0.0;1.452
@20000101_000004_169_accel_adxl375.csv@14434374;0.0;0.0;0.657
@20000101_000004_169_accel_adxl375.csv@14480130;0.0;0.0;0.903
@20000101_000004_169_accel_adxl375.csv@14528273;0.0;0.0;0.843
@20000101_000004_169_accel_adxl375.csv@14584642;0.0;0.0;1.266
@20000101_000004_169_accel_adxl375.csv@14628383;0.0;0.0;0.484
@20000101_000004_169_accel_adxl375.csv@14677623;0.0;0.0;0.282
@20000101_000004_169_accel_adxl375.csv@14727532;0.0;0.0;0.808
@20000101_000004_169_accel_adxl375.csv@14777666;0.0;0.0;0.889
@20000101_000004_169_accel_adxl375.csv@14827508;0.0;0.0;0.269
@20000101_000004_169_accel_adxl375.csv@14877661;0.0;0.0;0.154
@20000101_000004_169_accel_adxl375.csv@14927492;0.0;0.0;0.874
@20000101_000004_169_accel_adxl375.csv@14977648;0.0;0.0;0.262
@20000101_000004_169_accel_adxl375.csv@15027513;0.0;0.0;1.632
@20000101_000004_169_accel_adxl375.csv@15077616;0.0;0.0;0.295
@20000101_000004_169_accel_adxl375.csv@15127528;0.0;0.0;0.099
@20000101_000004_169_accel_adxl375.csv@15177646;0.0;0.0;1.635
@20000101_000004_169_accel_adxl375.csv@15227492;0.0;0.0;1.484
@20000101_000004_169_accel_adxl375.csv@15277663;0.0;0.0;0.822
@20000101_000004_169_accel_adxl375.csv@15327501;0.0;0.0;0.946
@20000101_000004_169_accel_adxl375.csv@15377662;0.0;0.0;0.427
@20000101_000004_169_accel_adxl375.csv@15427507;0.0;0.0;0.954
@20000101_000004_169_accel_adxl375.csv@15484899;0.0;0.0;0.532
@20000101_000004_169_accel_adxl375.csv@15528818;0.0;0.0;1.693
@20000101_000004_169_accel_adxl375.csv@15584620;0.0;0.0;1.304
@20000101_000004_169_accel_adxl375.csv@15634585;0.0;0.0;1.904
@20000101_000004_169_accel_adxl375.csv@15684623;0.0;0.0;0.934
@20000101_000004_169_accel_adxl375.csv@15728273;0.0;0.0;0.118
@20000101_000004_169_accel_adxl375.csv@15784646;0.0;0.0;0.736
@20000101_000004_169_accel_adxl375.csv@15834620;0.0;0.0;1.938
@20000101_000004_169_accel_adxl375.csv@15879144;0.0;0.0;0.927
